_,Id,StageName,CreatedDate,OpportunityId
[OpportunityHistory],0080h00002UQhkiAAD,Presentation Booked,2018-03-29T22:10:54.000+0000,0060h000010b7cKAAQ
[OpportunityHistory],0080h00002qmBMBAA2,Closed Lost,2018-10-05T19:41:39.000+0000,0060h000010bEtPAAU
[OpportunityHistory],0080h00002qmBMAAA2,Closed Lost,2018-10-05T19:41:38.000+0000,0060h000010bEtPAAU
[OpportunityHistory],0080h00002qmBM5AAM,Warm: Buying Signals,2018-10-05T19:41:13.000+0000,0060h000010bEtPAAU
[OpportunityHistory],0080h00002qlgtYAAQ,Warm: Buying Signals,2018-09-26T03:47:25.000+0000,0060h000010bEtPAAU
[OpportunityHistory],0080h00002qldG9AAI,Warm: Buying Signals,2018-09-25T01:00:20.000+0000,0060h000010bEtPAAU
[OpportunityHistory],0080h00002qldG4AAI,Presentation Delivered,2018-09-25T00:59:50.000+0000,0060h000010bEtPAAU
[OpportunityHistory],0080h00002qjWRqAAM,Warm: Buying Signals,2018-08-14T19:49:03.000+0000,0060h000010bEtPAAU
[OpportunityHistory],0080h00002qJAjNAAW,Presentation Delivered,2018-08-02T17:39:41.000+0000,0060h000010bEtPAAU
[OpportunityHistory],0080h00002pTWv5AAG,Presentation Delivered,2018-04-19T19:36:14.000+0000,0060h000010bEtPAAU
[OpportunityHistory],0080h00002pTWu7AAG,Presentation Delivered,2018-04-19T19:32:08.000+0000,0060h000010bEtPAAU
[OpportunityHistory],0080h00002UQznCAAT,Presentation Booked,2018-04-05T18:34:04.000+0000,0060h000010bEtPAAU
[OpportunityHistory],0080h00002UQznDAAT,Presentation Booked,2018-04-05T18:34:04.000+0000,0060h000010bEtPAAU
[OpportunityHistory],0080h00002pU2cFAAS,Closed Won,2018-05-01T14:32:03.000+0000,0060h000010bG9kAAE
[OpportunityHistory],0080h00002pTkCEAA0,Contract Sent,2018-04-24T20:41:08.000+0000,0060h000010bG9kAAE
[OpportunityHistory],0080h00002pTic1AAC,Hot: Negotiation/Review,2018-04-24T14:41:43.000+0000,0060h000010bG9kAAE
[OpportunityHistory],0080h00002pTF1aAAG,Hot: Negotiation/Review,2018-04-12T21:05:58.000+0000,0060h000010bG9kAAE
[OpportunityHistory],0080h00002UR32WAAT,Presentation Booked,2018-04-06T21:21:31.000+0000,0060h000010bG9kAAE
[OpportunityHistory],0080h00002UR32XAAT,Presentation Booked,2018-04-06T21:21:31.000+0000,0060h000010bG9kAAE
[OpportunityHistory],0080h00002qGDGpAAO,Closed Lost,2018-06-10T05:27:38.000+0000,0060h000016HfCIAA0
[OpportunityHistory],0080h00002pJIA5AAO,Presentation Booked,2018-03-06T17:03:00.000+0000,0060h000016HfCIAA0
[OpportunityHistory],0080h00002pJIA6AAO,Presentation Booked,2018-03-06T17:03:00.000+0000,0060h000016HfCIAA0
[OpportunityHistory],0080h00002sHnToAAK,Closed Lost,2018-11-01T21:19:55.000+0000,0060h000016ZY58AAG
[OpportunityHistory],0080h00002sHnTpAAK,Closed Lost,2018-11-01T21:19:55.000+0000,0060h000016ZY58AAG
[OpportunityHistory],0080h00002qm8ZbAAI,Warm: Buying Signals,2018-10-04T21:24:51.000+0000,0060h000016ZY58AAG
[OpportunityHistory],0080h00002qlbP3AAI,Warm: Buying Signals,2018-09-24T16:41:35.000+0000,0060h000016ZY58AAG
[OpportunityHistory],0080h00002qlbOyAAI,Warm: Buying Signals,2018-09-24T16:41:19.000+0000,0060h000016ZY58AAG
[OpportunityHistory],0080h00002qlbOtAAI,Warm: Buying Signals,2018-09-24T16:41:02.000+0000,0060h000016ZY58AAG
[OpportunityHistory],0080h00002ql44SAAQ,Warm: Buying Signals,2018-09-11T18:29:58.000+0000,0060h000016ZY58AAG
[OpportunityHistory],0080h00002ql44NAAQ,Warm: Buying Signals,2018-09-11T18:29:37.000+0000,0060h000016ZY58AAG
[OpportunityHistory],0080h00002ql448AAA,Warm: Buying Signals,2018-09-11T18:28:49.000+0000,0060h000016ZY58AAG
[OpportunityHistory],0080h00002qjVmQAAU,Presentation Booked,2018-08-14T17:37:28.000+0000,0060h000016ZY58AAG
[OpportunityHistory],0080h00002qjVmPAAU,Presentation Booked,2018-08-14T17:37:27.000+0000,0060h000016ZY58AAG
[OpportunityHistory],0080h00002sIxCUAA0,Closed Lost,2018-11-27T00:05:03.000+0000,0060h000016ZfpbAAC
[OpportunityHistory],0080h00002sIxCTAA0,Closed Lost,2018-11-27T00:05:02.000+0000,0060h000016ZfpbAAC
[OpportunityHistory],0080h00002sIjaYAAS,Validating,2018-11-21T04:33:45.000+0000,0060h000016ZfpbAAC
[OpportunityHistory],0080h00002qn4YdAAI,Warm: Buying Signals,2018-10-24T14:46:54.000+0000,0060h000016ZfpbAAC
[OpportunityHistory],0080h00002qk8IwAAI,Warm: Buying Signals,2018-08-24T23:13:20.000+0000,0060h000016ZfpbAAC
[OpportunityHistory],0080h00002qjmUSAAY,Presentation Booked,2018-08-17T15:43:17.000+0000,0060h000016ZfpbAAC
[OpportunityHistory],0080h00002qjmURAAY,Presentation Booked,2018-08-17T15:43:16.000+0000,0060h000016ZfpbAAC
[OpportunityHistory],0080h00002tzJ6KAAU,Closed Lost,2019-01-28T15:18:14.000+0000,0060h000016Zk6NAAS
[OpportunityHistory],0080h00002tzJ6LAAU,Closed Lost,2019-01-28T15:18:14.000+0000,0060h000016Zk6NAAS
[OpportunityHistory],0080h00002sLKoUAAW,Validating,2019-01-07T18:42:30.000+0000,0060h000016Zk6NAAS
[OpportunityHistory],0080h00002sL9k6AAC,Assessing,2019-01-03T16:56:40.000+0000,0060h000016Zk6NAAS
[OpportunityHistory],0080h00002sKv4pAAC,Assessing,2018-12-28T16:49:42.000+0000,0060h000016Zk6NAAS
[OpportunityHistory],0080h00002sJeC4AAK,Validating,2018-12-07T17:14:03.000+0000,0060h000016Zk6NAAS
[OpportunityHistory],0080h00002sIlUMAA0,Validating,2018-11-21T18:49:24.000+0000,0060h000016Zk6NAAS
[OpportunityHistory],0080h00002sIlT4AAK,Confirming,2018-11-21T18:46:11.000+0000,0060h000016Zk6NAAS
[OpportunityHistory],0080h00002sIfSjAAK,Confirming,2018-11-20T00:39:03.000+0000,0060h000016Zk6NAAS
[OpportunityHistory],0080h00002sIP2KAAW,Hot: Negotiation/Review,2018-11-14T18:54:17.000+0000,0060h000016Zk6NAAS
[OpportunityHistory],0080h00002qmr9MAAQ,Hot: Negotiation/Review,2018-10-19T16:01:06.000+0000,0060h000016Zk6NAAS
[OpportunityHistory],0080h00002qlpPdAAI,Hot: Negotiation/Review,2018-09-28T16:47:38.000+0000,0060h000016Zk6NAAS
[OpportunityHistory],0080h00002qlpP4AAI,Warm: Buying Signals,2018-09-28T16:45:47.000+0000,0060h000016Zk6NAAS
[OpportunityHistory],0080h00002qljHmAAI,Warm: Buying Signals,2018-09-26T21:43:51.000+0000,0060h000016Zk6NAAS
[OpportunityHistory],0080h00002qlT6UAAU,Warm: Buying Signals,2018-09-20T15:40:42.000+0000,0060h000016Zk6NAAS
[OpportunityHistory],0080h00002ql3HKAAY,Warm: Buying Signals,2018-09-11T15:41:32.000+0000,0060h000016Zk6NAAS
[OpportunityHistory],0080h00002qkoy3AAA,Presentation Delivered,2018-09-06T20:46:52.000+0000,0060h000016Zk6NAAS
[OpportunityHistory],0080h00002qkowbAAA,Presentation Delivered,2018-09-06T20:41:48.000+0000,0060h000016Zk6NAAS
[OpportunityHistory],0080h00002qkn9pAAA,Presentation Delivered,2018-09-06T16:41:53.000+0000,0060h000016Zk6NAAS
[OpportunityHistory],0080h00002qjyDjAAI,Presentation Booked,2018-08-22T16:56:00.000+0000,0060h000016Zk6NAAS
[OpportunityHistory],0080h00002qjyDiAAI,Presentation Booked,2018-08-22T16:55:59.000+0000,0060h000016Zk6NAAS
[OpportunityHistory],0080h00002qmm0OAAQ,Closed Lost,2018-10-17T21:17:16.000+0000,0060h000016ZkB6AAK
[OpportunityHistory],0080h00002qmm0PAAQ,Closed Lost,2018-10-17T21:17:16.000+0000,0060h000016ZkB6AAK
[OpportunityHistory],0080h00002qjyRsAAI,Presentation Booked,2018-08-22T17:52:53.000+0000,0060h000016ZkB6AAK
[OpportunityHistory],0080h00002qjyRtAAI,Presentation Booked,2018-08-22T17:52:53.000+0000,0060h000016ZkB6AAK
[OpportunityHistory],0080h00002tzBD4AAM,Closed Lost,2019-01-25T23:16:12.000+0000,0060h000016a5b0AAA
[OpportunityHistory],0080h00002tzBD5AAM,Closed Lost,2019-01-25T23:16:12.000+0000,0060h000016a5b0AAA
[OpportunityHistory],0080h00002sKvk8AAC,Validating,2018-12-28T20:18:43.000+0000,0060h000016a5b0AAA
[OpportunityHistory],0080h00002sJWqhAAG,Assessing,2018-12-05T17:35:57.000+0000,0060h000016a5b0AAA
[OpportunityHistory],0080h00002sJV9XAAW,Assessing,2018-12-05T01:10:21.000+0000,0060h000016a5b0AAA
[OpportunityHistory],0080h00002sI4GWAA0,Presentation Delivered,2018-11-08T02:46:02.000+0000,0060h000016a5b0AAA
[OpportunityHistory],0080h00002qn66bAAA,Presentation Delivered,2018-10-24T19:11:01.000+0000,0060h000016a5b0AAA
[OpportunityHistory],0080h00002qkmPdAAI,Presentation Booked,2018-09-06T14:35:03.000+0000,0060h000016a5b0AAA
[OpportunityHistory],0080h00002qkmPcAAI,Presentation Booked,2018-09-06T14:35:01.000+0000,0060h000016a5b0AAA
[OpportunityHistory],0080h00002qlW0OAAU,Closed Lost,2018-09-21T15:19:55.000+0000,0060h000016a64CAAQ
[OpportunityHistory],0080h00002qlW0NAAU,Closed Lost,2018-09-21T15:19:54.000+0000,0060h000016a64CAAQ
[OpportunityHistory],0080h00002qknr3AAA,Presentation Booked,2018-09-06T18:37:45.000+0000,0060h000016a64CAAQ
[OpportunityHistory],0080h00002qknr4AAA,Presentation Booked,2018-09-06T18:37:45.000+0000,0060h000016a64CAAQ
[OpportunityHistory],0080h00002sHfowAAC,Closed Lost,2018-10-30T22:28:51.000+0000,0060h000016a9y1AAA
[OpportunityHistory],0080h00002sHfoxAAC,Closed Lost,2018-10-30T22:28:51.000+0000,0060h000016a9y1AAA
[OpportunityHistory],0080h00002ql01wAAA,Presentation Booked,2018-09-10T16:47:08.000+0000,0060h000016a9y1AAA
[OpportunityHistory],0080h00002ql01xAAA,Presentation Booked,2018-09-10T16:47:08.000+0000,0060h000016a9y1AAA
[OpportunityHistory],0080h00002qlRASAA2,Closed Lost,2018-09-19T20:05:39.000+0000,0060h000016aBGNAA2
[OpportunityHistory],0080h00002qlRATAA2,Closed Lost,2018-09-19T20:05:39.000+0000,0060h000016aBGNAA2
[OpportunityHistory],0080h00002qlPdiAAE,Presentation Delivered,2018-09-19T14:37:51.000+0000,0060h000016aBGNAA2
[OpportunityHistory],0080h00002qlPdJAAU,Presentation Delivered,2018-09-19T14:36:53.000+0000,0060h000016aBGNAA2
[OpportunityHistory],0080h00002qlNufAAE,Presentation Delivered,2018-09-18T21:02:32.000+0000,0060h000016aBGNAA2
[OpportunityHistory],0080h00002ql3hdAAA,Presentation Booked,2018-09-11T17:18:21.000+0000,0060h000016aBGNAA2
[OpportunityHistory],0080h00002ql3heAAA,Presentation Booked,2018-09-11T17:18:21.000+0000,0060h000016aBGNAA2
[OpportunityHistory],0080h00002qlRqWAAU,Closed Lost,2018-09-20T02:08:22.000+0000,0060h000016aCMtAAM
[OpportunityHistory],0080h00002qlRqVAAU,Closed Lost,2018-09-20T02:08:21.000+0000,0060h000016aCMtAAM
[OpportunityHistory],0080h00002qlQpRAAU,Presentation Delivered,2018-09-19T18:56:59.000+0000,0060h000016aCMtAAM
[OpportunityHistory],0080h00002ql73vAAA,Presentation Booked,2018-09-12T17:23:09.000+0000,0060h000016aCMtAAM
[OpportunityHistory],0080h00002ql73uAAA,Presentation Booked,2018-09-12T17:23:08.000+0000,0060h000016aCMtAAM
[OpportunityHistory],0080h00002qlMMkAAM,Closed Lost,2018-09-18T14:44:30.000+0000,0060h000016aCO6AAM
[OpportunityHistory],0080h00002qlMMlAAM,Closed Lost,2018-09-18T14:44:30.000+0000,0060h000016aCO6AAM
[OpportunityHistory],0080h00002ql78VAAQ,Prospecting,2018-09-12T17:44:40.000+0000,0060h000016aCO6AAM
[OpportunityHistory],0080h00002ql78WAAQ,Prospecting,2018-09-12T17:44:40.000+0000,0060h000016aCO6AAM
[OpportunityHistory],0080h00002tyWImAAM,Closed Lost,2019-01-16T19:36:41.000+0000,0060h000016aDCXAA2
[OpportunityHistory],0080h00002tyWInAAM,Closed Lost,2019-01-16T19:36:41.000+0000,0060h000016aDCXAA2
[OpportunityHistory],0080h00002sL1CcAAK,Assessing,2018-12-31T15:58:06.000+0000,0060h000016aDCXAA2
[OpportunityHistory],0080h00002sIP1NAAW,Presentation Delivered,2018-11-14T18:54:00.000+0000,0060h000016aDCXAA2
[OpportunityHistory],0080h00002sHXSVAA4,Presentation Delivered,2018-10-27T00:01:32.000+0000,0060h000016aDCXAA2
[OpportunityHistory],0080h00002ql9atAAA,Presentation Booked,2018-09-13T13:19:54.000+0000,0060h000016aDCXAA2
[OpportunityHistory],0080h00002ql9asAAA,Presentation Booked,2018-09-13T13:19:52.000+0000,0060h000016aDCXAA2
[OpportunityHistory],0080h00002qmm2GAAQ,Closed Lost,2018-10-17T21:29:20.000+0000,0060h000016aGGwAAM
[OpportunityHistory],0080h00002qmm2FAAQ,Closed Lost,2018-10-17T21:29:19.000+0000,0060h000016aGGwAAM
[OpportunityHistory],0080h00002qmBvjAAE,Presentation Booked,2018-10-05T23:28:40.000+0000,0060h000016aGGwAAM
[OpportunityHistory],0080h00002qlIs7AAE,Presentation Booked,2018-09-17T14:48:01.000+0000,0060h000016aGGwAAM
[OpportunityHistory],0080h00002qlIs2AAE,Prospecting,2018-09-17T14:47:46.000+0000,0060h000016aGGwAAM
[OpportunityHistory],0080h00002qlIrsAAE,Prospecting,2018-09-17T14:47:22.000+0000,0060h000016aGGwAAM
[OpportunityHistory],0080h00002qlIrtAAE,Prospecting,2018-09-17T14:47:22.000+0000,0060h000016aGGwAAM
[OpportunityHistory],0080h00002sIuXtAAK,Closed Lost,2018-11-26T15:43:02.000+0000,0060h000016aIISAA2
[OpportunityHistory],0080h00002sIuXuAAK,Closed Lost,2018-11-26T15:43:02.000+0000,0060h000016aIISAA2
[OpportunityHistory],0080h00002qlht9AAA,Presentation Delivered,2018-09-26T15:55:12.000+0000,0060h000016aIISAA2
[OpportunityHistory],0080h00002qlO2eAAE,Presentation Booked,2018-09-18T21:38:59.000+0000,0060h000016aIISAA2
[OpportunityHistory],0080h00002qlO2dAAE,Presentation Booked,2018-09-18T21:38:58.000+0000,0060h000016aIISAA2
[OpportunityHistory],0080h00002qGDHUAA4,Closed Lost,2018-06-10T05:34:17.000+0000,0060h000016bPWwAAM
[OpportunityHistory],0080h00002pTDRMAA4,Presentation Booked,2018-04-12T15:57:40.000+0000,0060h000016bPWwAAM
[OpportunityHistory],0080h00002pTDRNAA4,Presentation Booked,2018-04-12T15:57:40.000+0000,0060h000016bPWwAAM
[OpportunityHistory],0080h00002qk8NmAAI,Closed Lost,2018-08-25T00:00:19.000+0000,0060h000016bUDHAA2
[OpportunityHistory],0080h00002qGoZeAAK,Closed Lost,2018-06-21T17:57:45.000+0000,0060h000016bUDHAA2
[OpportunityHistory],0080h00002qGl8cAAC,Presentation Delivered,2018-06-21T15:22:59.000+0000,0060h000016bUDHAA2
[OpportunityHistory],0080h00002pUKqWAAW,Presentation Delivered,2018-05-07T20:10:13.000+0000,0060h000016bUDHAA2
[OpportunityHistory],0080h00002pTQjAAAW,Presentation Booked,2018-04-17T21:25:21.000+0000,0060h000016bUDHAA2
[OpportunityHistory],0080h00002pTQjBAAW,Presentation Booked,2018-04-17T21:25:21.000+0000,0060h000016bUDHAA2
[OpportunityHistory],0080h00002umSnjAAE,Closed Lost,2019-04-08T02:17:27.000+0000,0060h000016bVwpAAE
[OpportunityHistory],0080h00002qk86EAAQ,Closed Lost,2018-08-24T22:08:16.000+0000,0060h000016bVwpAAE
[OpportunityHistory],0080h00002qHi6KAAS,Closed Lost,2018-07-10T18:27:35.000+0000,0060h000016bVwpAAE
[OpportunityHistory],0080h00002qHi5WAAS,Presentation Booked,2018-07-10T18:26:48.000+0000,0060h000016bVwpAAE
[OpportunityHistory],0080h00002pTVxZAAW,Presentation Booked,2018-04-19T15:52:26.000+0000,0060h000016bVwpAAE
[OpportunityHistory],0080h00002pTVxaAAG,Presentation Booked,2018-04-19T15:52:26.000+0000,0060h000016bVwpAAE
[OpportunityHistory],0080h00002qGDGqAAO,Closed Lost,2018-06-10T05:27:38.000+0000,0060h000016bdJUAAY
[OpportunityHistory],0080h00002pTnUEAA0,Presentation Booked,2018-04-25T19:37:34.000+0000,0060h000016bdJUAAY
[OpportunityHistory],0080h00002pTnUFAA0,Presentation Booked,2018-04-25T19:37:34.000+0000,0060h000016bdJUAAY
[OpportunityHistory],0080h00002qjhkWAAQ,Closed Lost,2018-08-16T21:23:24.000+0000,0060h000016bfdhAAA
[OpportunityHistory],0080h00002qjhkVAAQ,Closed Lost,2018-08-16T21:23:23.000+0000,0060h000016bfdhAAA
[OpportunityHistory],0080h00002pUg0wAAC,Warm: Buying Signals,2018-05-14T18:28:24.000+0000,0060h000016bfdhAAA
[OpportunityHistory],0080h00002pTtwZAAS,Presentation Booked,2018-04-27T17:01:00.000+0000,0060h000016bfdhAAA
[OpportunityHistory],0080h00002pTtwaAAC,Presentation Booked,2018-04-27T17:01:00.000+0000,0060h000016bfdhAAA
[OpportunityHistory],0080h00002qGDGTAA4,Closed Lost,2018-06-10T05:21:18.000+0000,0060h000016bfyWAAQ
[OpportunityHistory],0080h00002pUKm4AAG,Presentation Delivered,2018-05-07T19:53:32.000+0000,0060h000016bfyWAAQ
[OpportunityHistory],0080h00002pTupHAAS,Presentation Booked,2018-04-27T20:23:22.000+0000,0060h000016bfyWAAQ
[OpportunityHistory],0080h00002pTupGAAS,Presentation Booked,2018-04-27T20:23:21.000+0000,0060h000016bfyWAAQ
[OpportunityHistory],0080h00002qIbxKAAS,Closed Lost,2018-07-25T23:01:54.000+0000,0060h000016bg8OAAQ
[OpportunityHistory],0080h00002pTvJDAA0,Presentation Booked,2018-04-27T23:24:44.000+0000,0060h000016bg8OAAQ
[OpportunityHistory],0080h00002pTvJEAA0,Presentation Booked,2018-04-27T23:24:44.000+0000,0060h000016bg8OAAQ
[OpportunityHistory],0080h00002qmBB0AAM,Closed Lost,2018-10-05T19:00:40.000+0000,0060h000016bgSGAAY
[OpportunityHistory],0080h00002qmBB1AAM,Closed Lost,2018-10-05T19:00:40.000+0000,0060h000016bgSGAAY
[OpportunityHistory],0080h00002qlgtiAAA,Warm: Buying Signals,2018-09-26T03:48:13.000+0000,0060h000016bgSGAAY
[OpportunityHistory],0080h00002qJP2KAAW,Warm: Buying Signals,2018-08-07T23:15:56.000+0000,0060h000016bgSGAAY
[OpportunityHistory],0080h00002qJP20AAG,Warm: Buying Signals,2018-08-07T23:15:14.000+0000,0060h000016bgSGAAY
[OpportunityHistory],0080h00002qJP1vAAG,Warm: Buying Signals,2018-08-07T23:14:44.000+0000,0060h000016bgSGAAY
[OpportunityHistory],0080h00002qJ3rYAAS,Warm: Buying Signals,2018-07-31T19:04:13.000+0000,0060h000016bgSGAAY
[OpportunityHistory],0080h00002qHmGIAA0,Warm: Buying Signals,2018-07-11T20:23:32.000+0000,0060h000016bgSGAAY
[OpportunityHistory],0080h00002qGarmAAC,Warm: Buying Signals,2018-06-18T18:37:03.000+0000,0060h000016bgSGAAY
[OpportunityHistory],0080h00002qGarcAAC,Warm: Buying Signals,2018-06-18T18:36:51.000+0000,0060h000016bgSGAAY
[OpportunityHistory],0080h00002pVEsBAAW,Warm: Buying Signals,2018-05-23T19:43:10.000+0000,0060h000016bgSGAAY
[OpportunityHistory],0080h00002pUo2AAAS,Presentation Booked,2018-05-16T18:32:01.000+0000,0060h000016bgSGAAY
[OpportunityHistory],0080h00002pUKlLAAW,Presentation Delivered,2018-05-07T19:49:41.000+0000,0060h000016bgSGAAY
[OpportunityHistory],0080h00002pTwG7AAK,Presentation Booked,2018-04-29T15:06:27.000+0000,0060h000016bgSGAAY
[OpportunityHistory],0080h00002pTwG8AAK,Presentation Booked,2018-04-29T15:06:27.000+0000,0060h000016bgSGAAY
[OpportunityHistory],0080h00002qm7NrAAI,Closed Lost,2018-10-04T17:15:43.000+0000,0060h000016bgVcAAI
[OpportunityHistory],0080h00002pUwJvAAK,Presentation Delivered,2018-05-18T15:24:36.000+0000,0060h000016bgVcAAI
[OpportunityHistory],0080h00002pTwU2AAK,Presentation Booked,2018-04-29T22:16:09.000+0000,0060h000016bgVcAAI
[OpportunityHistory],0080h00002pTwU3AAK,Presentation Booked,2018-04-29T22:16:09.000+0000,0060h000016bgVcAAI
[OpportunityHistory],0080h00002qkVH1AAM,Closed Lost,2018-08-30T18:20:44.000+0000,0060h000016bj6JAAQ
[OpportunityHistory],0080h00002qkVH0AAM,Closed Lost,2018-08-30T18:20:43.000+0000,0060h000016bj6JAAQ
[OpportunityHistory],0080h00002pUIzMAAW,Presentation Delivered,2018-05-07T18:20:22.000+0000,0060h000016bj6JAAQ
[OpportunityHistory],0080h00002pU1jyAAC,Presentation Booked,2018-04-30T23:58:27.000+0000,0060h000016bj6JAAQ
[OpportunityHistory],0080h00002pU1jzAAC,Presentation Booked,2018-04-30T23:58:27.000+0000,0060h000016bj6JAAQ
[OpportunityHistory],0080h00002qm7qeAAA,Closed Lost,2018-10-04T18:52:19.000+0000,0060h000016bkezAAA
[OpportunityHistory],0080h00002qm7qfAAA,Closed Lost,2018-10-04T18:52:19.000+0000,0060h000016bkezAAA
[OpportunityHistory],0080h00002qHhLaAAK,Presentation Booked,2018-07-10T16:27:26.000+0000,0060h000016bkezAAA
[OpportunityHistory],0080h00002pU6dvAAC,Presentation Booked,2018-05-02T18:19:30.000+0000,0060h000016bkezAAA
[OpportunityHistory],0080h00002pU6duAAC,Presentation Booked,2018-05-02T18:19:29.000+0000,0060h000016bkezAAA
[OpportunityHistory],0080h00002qGkpVAAS,Closed Won,2018-06-21T14:26:19.000+0000,0060h000016bkviAAA
[OpportunityHistory],0080h00002qFy7LAAS,Closed Won,2018-06-05T03:00:52.000+0000,0060h000016bkviAAA
[OpportunityHistory],0080h00002qFy7GAAS,Closed Won,2018-06-05T03:00:28.000+0000,0060h000016bkviAAA
[OpportunityHistory],0080h00002qFy7BAAS,Closed Won,2018-06-05T02:59:52.000+0000,0060h000016bkviAAA
[OpportunityHistory],0080h00002qFy76AAC,Closed Won,2018-06-05T02:58:51.000+0000,0060h000016bkviAAA
[OpportunityHistory],0080h00002qFoj6AAC,Contract Sent,2018-05-31T21:36:37.000+0000,0060h000016bkviAAA
[OpportunityHistory],0080h00002pUUZ6AAO,Contract Sent,2018-05-10T21:04:13.000+0000,0060h000016bkviAAA
[OpportunityHistory],0080h00002pUTxvAAG,Contract Sent,2018-05-10T18:40:29.000+0000,0060h000016bkviAAA
[OpportunityHistory],0080h00002pUTxqAAG,Contract Sent,2018-05-10T18:40:18.000+0000,0060h000016bkviAAA
[OpportunityHistory],0080h00002pUIzWAAW,Contract Sent,2018-05-07T18:21:36.000+0000,0060h000016bkviAAA
[OpportunityHistory],0080h00002pUIteAAG,Contract Sent,2018-05-07T18:21:08.000+0000,0060h000016bkviAAA
[OpportunityHistory],0080h00002pUIzRAAW,Contract Sent,2018-05-07T18:20:41.000+0000,0060h000016bkviAAA
[OpportunityHistory],0080h00002pUIvuAAG,Contract Sent,2018-05-07T18:12:17.000+0000,0060h000016bkviAAA
[OpportunityHistory],0080h00002pU7MDAA0,Hot: Negotiation/Review,2018-05-02T20:44:45.000+0000,0060h000016bkviAAA
[OpportunityHistory],0080h00002pU7LGAA0,Presentation Booked,2018-05-02T20:43:00.000+0000,0060h000016bkviAAA
[OpportunityHistory],0080h00002pU7LHAA0,Presentation Booked,2018-05-02T20:43:00.000+0000,0060h000016bkviAAA
[OpportunityHistory],0080h00002qk8M5AAI,Closed Lost,2018-08-24T23:46:15.000+0000,0060h000016blmEAAQ
[OpportunityHistory],0080h00002qGbrYAAS,Closed Lost,2018-06-18T21:49:40.000+0000,0060h000016blmEAAQ
[OpportunityHistory],0080h00002pUfmaAAC,Presentation Delivered,2018-05-14T17:53:36.000+0000,0060h000016blmEAAQ
[OpportunityHistory],0080h00002pU9Z5AAK,Presentation Booked,2018-05-03T16:50:13.000+0000,0060h000016blmEAAQ
[OpportunityHistory],0080h00002pU9Z6AAK,Presentation Booked,2018-05-03T16:50:13.000+0000,0060h000016blmEAAQ
[OpportunityHistory],0080h00002qFfEWAA0,Closed Lost,2018-05-29T17:18:17.000+0000,0060h000016bqiPAAQ
[OpportunityHistory],0080h00002pUjIoAAK,Warm: Buying Signals,2018-05-15T17:16:54.000+0000,0060h000016bqiPAAQ
[OpportunityHistory],0080h00002pULERAA4,Presentation Booked,2018-05-07T21:41:44.000+0000,0060h000016bqiPAAQ
[OpportunityHistory],0080h00002pULESAA4,Presentation Booked,2018-05-07T21:41:44.000+0000,0060h000016bqiPAAQ
[OpportunityHistory],0080h00002qll5ZAAQ,Closed Lost,2018-09-27T15:06:16.000+0000,0060h000016brmVAAQ
[OpportunityHistory],0080h00002pUONyAAO,Presentation Booked,2018-05-08T20:19:58.000+0000,0060h000016brmVAAQ
[OpportunityHistory],0080h00002pUONzAAO,Presentation Booked,2018-05-08T20:19:58.000+0000,0060h000016brmVAAQ
[OpportunityHistory],0080h00002qljTJAAY,Closed Lost,2018-09-26T22:36:49.000+0000,0060h000016brmuAAA
[OpportunityHistory],0080h00002pUgwkAAC,Presentation Delivered,2018-05-14T21:51:30.000+0000,0060h000016brmuAAA
[OpportunityHistory],0080h00002pUOPfAAO,Presentation Booked,2018-05-08T20:26:33.000+0000,0060h000016brmuAAA
[OpportunityHistory],0080h00002pUOPgAAO,Presentation Booked,2018-05-08T20:26:33.000+0000,0060h000016brmuAAA
[OpportunityHistory],0080h00002qmBL7AAM,Closed Lost,2018-10-05T19:38:08.000+0000,0060h000016bu1uAAA
[OpportunityHistory],0080h00002qmBL8AAM,Closed Lost,2018-10-05T19:38:08.000+0000,0060h000016bu1uAAA
[OpportunityHistory],0080h00002qJ3uIAAS,Presentation Delivered,2018-07-31T19:12:16.000+0000,0060h000016bu1uAAA
[OpportunityHistory],0080h00002qHWHuAAO,Presentation Delivered,2018-07-05T17:14:45.000+0000,0060h000016bu1uAAA
[OpportunityHistory],0080h00002qGzBfAAK,Presentation Booked,2018-06-25T22:30:23.000+0000,0060h000016bu1uAAA
[OpportunityHistory],0080h00002qGz8RAAS,Presentation Booked,2018-06-25T22:15:19.000+0000,0060h000016bu1uAAA
[OpportunityHistory],0080h00002pUUgvAAG,Presentation Booked,2018-05-10T21:29:39.000+0000,0060h000016bu1uAAA
[OpportunityHistory],0080h00002pUUgwAAG,Presentation Booked,2018-05-10T21:29:39.000+0000,0060h000016bu1uAAA
[OpportunityHistory],0080h00002qn4q8AAA,Closed Lost,2018-10-24T15:32:57.000+0000,0060h000016bukMAAQ
[OpportunityHistory],0080h00002qn4q9AAA,Closed Lost,2018-10-24T15:32:57.000+0000,0060h000016bukMAAQ
[OpportunityHistory],0080h00002qkrPnAAI,Warm: Buying Signals,2018-09-06T22:52:18.000+0000,0060h000016bukMAAQ
[OpportunityHistory],0080h00002qJ4ZeAAK,Warm: Buying Signals,2018-07-31T21:38:17.000+0000,0060h000016bukMAAQ
[OpportunityHistory],0080h00002qHiNaAAK,Warm: Buying Signals,2018-07-10T19:12:53.000+0000,0060h000016bukMAAQ
